I_DATA_SET1,SOURCE_RES,SOURCE_PSCHEMA,SOURCE_LSCHEMA,SOURCE_TABLE1,SOURCE_TABLE2,SOURCE_TAB,TARGET_PSCHEMA,TARGET_LSCHEMA,TARGET_TABLE1,TARGET_TABLE2,TARGET_TAB,TARGET_RES,I_DATA_SET2
3949001,DWH,DWH.TCB_DWH_VAS,TT31_STG,TMP_TT31_AR_INFO,DWH.TCB_DWH_VAS.TMP_TT31_AR_INFO,TT31_STG.TMP_TT31_AR_INFO,EDW_SOR.DWH_STAGING,TT31_SRC_DWH_STAGING,TMP_TT31_MD_DEPOSIT_INFO,EDW_SOR.DWH_STAGING.TMP_TT31_MD_DEPOSIT_INFO,TT31_SRC_DWH_STAGING.TMP_TT31_MD_DEPOSIT_INFO,DWH,3949001
251217001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,AR,EDW_SOR.EDW_SOR.AR,TT31_SRC_SOR.AR,DWH.TCB_DWH_VAS,TT31_STG,TMP_TT35_AR_INFO,DWH.TCB_DWH_VAS.TMP_TT35_AR_INFO,TT31_STG.TMP_TT35_AR_INFO,DWH,251217001
256613001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_FLOATINGRATES,EDW_SOR.DWH.KDR_FLOATINGRATES,EDW_DWH.KDR_FLOATINGRATES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FMI_X_RATE,EDW_SOR.EDW_STG.T_FMI_X_RATE,EDW_SOR_STG.T_FMI_X_RATE,DWH,256613001
251073001,DWH,EDW_SOR.DWH,TT31_SRC_DWH,CUSTOMER_TSD,EDW_SOR.DWH.CUSTOMER_TSD,TT31_SRC_DWH.CUSTOMER_TSD,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_REMMIT,DWH.TCB_DWH_VAS.R_TT31_MD_REMMIT,TT31_STG.R_TT31_MD_REMMIT,DWH,251073001
251053001,DWH,,TT31_SRC_DMT,CCY_DIM,.CCY_DIM,TT31_SRC_DMT.CCY_DIM,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_ACC_BAL_SHEET,DWH.TCB_DWH_VAS.R_TT31_MD_ACC_BAL_SHEET,TT31_STG.R_TT31_MD_ACC_BAL_SHEET,DWH,251053001
251264001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,CV,EDW_SOR.EDW_SOR.CV,TT31_SRC_SOR.CV,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_LIMIT_INFO,DWH.TCB_DWH_VAS.R_TT31_MD_LIMIT_INFO,TT31_STG.R_TT31_MD_LIMIT_INFO,DWH,251264001
255028001,DWH,TCB_CAR_SRC_DBLINK.TCB_CAR_STG,CAR_SRC_DBLINK,CV,TCB_CAR_SRC_DBLINK.TCB_CAR_STG.CV,CAR_SRC_DBLINK.CV,TCB_CAR_TRG.TCB_CAR_STG,CAR_EDW_CAR_STG,T_CAR_ETL_TF,TCB_CAR_TRG.TCB_CAR_STG.T_CAR_ETL_TF,CAR_EDW_CAR_STG.T_CAR_ETL_TF,DWH,255028001
252474001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_CST_ANL,EDW_SOR.EDW_STG.T_DMT_CST_ANL,EDW_SOR_STG.T_DMT_CST_ANL,DWH,252474001
254344001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.TCB_CAR,TCB_CAR,STG_LOAN_MASTER,EDW_SOR.TCB_CAR.STG_LOAN_MASTER,TCB_CAR.STG_LOAN_MASTER,DWH,254344001
254117001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,IP,EDW_SOR.EDW_SOR.IP,EDW_SOR.IP,EDW_SOR.EDW_STG,EDW_SOR_STG,CAR_TIEN_GUI_SRC,EDW_SOR.EDW_STG.CAR_TIEN_GUI_SRC,EDW_SOR_STG.CAR_TIEN_GUI_SRC,DWH,254117001
254132001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,EDW_SOR.TCB_CAR,TCB_CAR,STG_TF_MASTER,EDW_SOR.TCB_CAR.STG_TF_MASTER,TCB_CAR.STG_TF_MASTER,DWH,254132001
257290001,DWH,EDW_SOR.DWH,EDW_DWH,ECO_SCTR_ECO,EDW_SOR.DWH.ECO_SCTR_ECO,EDW_DWH.ECO_SCTR_ECO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257290001
257011001,DWH,EDW_SOR.DWH,EDW_DWH,ECO_SCTR_ECO,EDW_SOR.DWH.ECO_SCTR_ECO,EDW_DWH.ECO_SCTR_ECO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257011001
255748001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_PD_DIM,EDW_SOR.EDW_DMT.PFS_PD_DIM,EDW_DMT.PFS_PD_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_TD_BDG_FCT_MTLY,EDW_SOR.EDW_STG.T_TBL_TD_BDG_FCT_MTLY,EDW_SOR_STG.T_TBL_TD_BDG_FCT_MTLY,DWH,255748001
255704001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_PD_DIM,EDW_SOR.EDW_DMT.PFS_PD_DIM,EDW_DMT.PFS_PD_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TD_AR_MO_2,EDW_SOR.EDW_STG.T_TD_AR_MO_2,EDW_SOR_STG.T_TD_AR_MO_2,DWH,255704001
255560001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_APP_DIM,EDW_SOR.EDW_DMT.PFS_APP_DIM,EDW_DMT.PFS_APP_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PPL_LD_APP_STEP_FORC,EDW_SOR.EDW_STG.T_PPL_LD_APP_STEP_FORC,EDW_SOR_STG.T_PPL_LD_APP_STEP_FORC,DWH,255560001
255894001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MD,EDW_SOR.EDW_STG.T_MD,EDW_SOR_STG.T_MD,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,DWH,255894001
219001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LC_UP,EDW_SOR.EDW_STG.T_LC_UP,EDW_SOR_STG.T_LC_UP,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_IP,EDW_SOR.EDW_SOR.AR_X_IP,EDW_SOR.AR_X_IP,DWH,219001
253262001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_TCB_BOND,EDW_SOR.DWH.KDR_TCB_BOND,EDW_DWH.KDR_TCB_BOND,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_BONDS,EDW_SOR.EDW_STG.T_KDR_BONDS,EDW_SOR_STG.T_KDR_BONDS,DWH,253262001
1222002,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_RE_STAT_RANGE,DWH_STG.DWH_STAGING.T_RE_STAT_RANGE,DWH_STAGING_LOGICAL.T_RE_STAT_RANGE,DWH.DWH,DWH_LOGICAL,RE_STAT_RANGE,DWH.DWH.RE_STAT_RANGE,DWH_LOGICAL.RE_STAT_RANGE,ODS,1222002
7378007,ODS,KONDOR.KplusVersion.dbo,KONDOR_KPLUSVERSION,BondsDealsVer,KONDOR.KplusVersion.dbo.BondsDealsVer,KONDOR_KPLUSVERSION.BondsDealsVer,DWH.DWH,DWH_DWH,KDR_BONDSDEALSVER,DWH.DWH.KDR_BONDSDEALSVER,DWH_DWH.KDR_BONDSDEALSVER,ODS,7378007
1662007,ODS,DWH.DWH,DWH_LOGICAL,V_T24EB_ESB_REQUEST_LOG_TCB,DWH.DWH.V_T24EB_ESB_REQUEST_LOG_TCB,DWH_LOGICAL.V_T24EB_ESB_REQUEST_LOG_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_EB_ESB_REQUEST_LOG_TCB,DWH_STG.DWH_STAGING.T_EB_ESB_REQUEST_LOG_TCB,DWH_STAGING_LOGICAL.T_EB_ESB_REQUEST_LOG_TCB,ODS,1662007
3862007,ODS,CLIMS.TBCMS,CLIMS,CMS_CHARGE_DETAIL,CLIMS.TBCMS.CMS_CHARGE_DETAIL,CLIMS.CMS_CHARGE_DETAIL,DWH.DWH,DWH_DWH,CLIMS_CMS_CHARGE_DETAIL,DWH.DWH.CLIMS_CMS_CHARGE_DETAIL,DWH_DWH.CLIMS_CMS_CHARGE_DETAIL,ODS,3862007
3783007,ODS,CLIMS.TBCMS,CLIMS,SCI_LE_REG_ADDR,CLIMS.TBCMS.SCI_LE_REG_ADDR,CLIMS.SCI_LE_REG_ADDR,DWH.DWH,DWH_DWH,CLIMS_SCI_LE_REG_ADDR,DWH.DWH.CLIMS_SCI_LE_REG_ADDR,DWH_DWH.CLIMS_SCI_LE_REG_ADDR,ODS,3783007
7498007,ODS,DWH.T24REP,ODS_SRC_T24REP,J$_CUSTOMER_ODS,DWH.T24REP.J$_CUSTOMER_ODS,ODS_SRC_T24REP.J$_CUSTOMER_ODS,DWH.DWH_STAGING,DWH_STG,I$_CUSTOMER,DWH.DWH_STAGING.I$_CUSTOMER,DWH_STG.I$_CUSTOMER,ODS,7498007
254079007,ODS,TCBS.GSMWeb.dbo,TCBS_TCBSCentralDWH,Bond_Statistics_For_TCB,TCBS.GSMWeb.dbo.Bond_Statistics_For_TCB,TCBS_TCBSCentralDWH.Bond_Statistics_For_TCB,DWH.DWH,DWH_DWH,IB_BOND_STATISTICS_TSD,DWH.DWH.IB_BOND_STATISTICS_TSD,DWH_DWH.IB_BOND_STATISTICS_TSD,ODS,254079007
1866002,OGG,T24_REP.T24REP,T24_REP,OGG_EB_HQ_DM_MALOI_TCB_ODS,T24_REP.T24REP.OGG_EB_HQ_DM_MALOI_TCB_ODS,T24_REP.OGG_EB_HQ_DM_MALOI_TCB_ODS,iGTS_SIT.TBSTG,iGTS_SIT,CT_ERRORCODE_LIST_STG,iGTS_SIT.TBSTG.CT_ERRORCODE_LIST_STG,iGTS_SIT.CT_ERRORCODE_LIST_STG,OGG,1866002
2890002,OGG,iGTS_DWH.DWH,iGTS_DWH,CUSTOMER_TSD,iGTS_DWH.DWH.CUSTOMER_TSD,iGTS_DWH.CUSTOMER_TSD,T24_REP.T24REP,T24_REP,IPSH_GTB_BENE_ACCT_REP,T24_REP.T24REP.IPSH_GTB_BENE_ACCT_REP,T24_REP.IPSH_GTB_BENE_ACCT_REP,OGG,2890002
3599002,OGG,DWH.DWH,DWH_DWH,COM_TCB_TSD,DWH.DWH.COM_TCB_TSD,DWH_DWH.COM_TCB_TSD,BPM_SOR_REF.BPM_SOR_REF,BPM_SOR_REF,BRNBPM_T24,BPM_SOR_REF.BPM_SOR_REF.BRNBPM_T24,BPM_SOR_REF.BRNBPM_T24,OGG,3599002
252214001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_USERTBL,EDW_SOR.DWH_STAGING.I$_USERTBL,EDW_DWH_STG.I$_USERTBL,EDW_SOR.EDW_STG,EDW_SOR_STG,T_USRTBL_UP,EDW_SOR.EDW_STG.T_USRTBL_UP,EDW_SOR_STG.T_USRTBL_UP,DWH,252214001
253947001,DWH,,ICT_STG,TMP_TBL_ICT_DP_TSD,.TMP_TBL_ICT_DP_TSD,ICT_STG.TMP_TBL_ICT_DP_TSD,,ICT_VAS,TBL_ICT_DP_TSD,.TBL_ICT_DP_TSD,ICT_VAS.TBL_ICT_DP_TSD,DWH,253947001
253419001,DWH,,ICT_VAS,TBL_ICT_SALE_ICT_SMY,.TBL_ICT_SALE_ICT_SMY,ICT_VAS.TBL_ICT_SALE_ICT_SMY,,ICT_DMT,TBL_ICT_SMY_ANL_FCT,.TBL_ICT_SMY_ANL_FCT,ICT_DMT.TBL_ICT_SMY_ANL_FCT,DWH,253419001
348001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_TELLER_ID,EDW_SOR.DWH_STAGING.I$_TELLER_ID,EDW_DWH_STG.I$_TELLER_ID,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TL_ID,EDW_SOR.EDW_STG.T_TL_ID,EDW_SOR_STG.T_TL_ID,DWH,348001
251490001,DWH,EDW_SOR.DWH,TT31_SRC_DWH,PD_PAYMENT_DUE,EDW_SOR.DWH.PD_PAYMENT_DUE,TT31_SRC_DWH.PD_PAYMENT_DUE,DWH.TCB_DWH_VAS,TT31_STG,R_TT35_MD_CUST_OFF_ACCRUAL,DWH.TCB_DWH_VAS.R_TT35_MD_CUST_OFF_ACCRUAL,TT31_STG.R_TT35_MD_CUST_OFF_ACCRUAL,DWH,251490001
253384001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_SPOTDEAL,EDW_SOR.EDW_STG.T_KDR_SPOTDEAL,EDW_SOR_STG.T_KDR_SPOTDEAL,EDW_SOR.EDW_SOR,EDW_SOR,FNC_MKT_TXN_FXSW,EDW_SOR.EDW_SOR.FNC_MKT_TXN_FXSW,EDW_SOR.FNC_MKT_TXN_FXSW,DWH,253384001
252891001,DWH,EDW_SOR.DWH,EDW_DWH,LOS_APPLICATION2,EDW_SOR.DWH.LOS_APPLICATION2,EDW_DWH.LOS_APPLICATION2,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LOS_MAINAPPLICATION,EDW_SOR.EDW_STG.T_LOS_MAINAPPLICATION,EDW_SOR_STG.T_LOS_MAINAPPLICATION,DWH,252891001
252893001,DWH,,PIPELINE_SRC_DWH,SECTOR,.SECTOR,PIPELINE_SRC_DWH.SECTOR,,PIPELINE_EDW_STG,T_PIPE_DMT_01,.T_PIPE_DMT_01,PIPELINE_EDW_STG.T_PIPE_DMT_01,DWH,252893001
253173001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,SRO_DIM,EDW_SOR.EDW_DMT.SRO_DIM,EDW_DMT.SRO_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_BSH_ANL_FCT_MA,EDW_SOR.EDW_STG.T_BSH_ANL_FCT_MA,EDW_SOR_STG.T_BSH_ANL_FCT_MA,DWH,253173001
254117001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,IP_X_GRP,EDW_SOR.EDW_SOR.IP_X_GRP,EDW_SOR.IP_X_GRP,EDW_SOR.EDW_STG,EDW_SOR_STG,CAR_TIEN_GUI_SRC,EDW_SOR.EDW_STG.CAR_TIEN_GUI_SRC,EDW_SOR_STG.CAR_TIEN_GUI_SRC,DWH,254117001
252110001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_STG,EDW_SOR_STG,T_IP_X_IP,EDW_SOR.EDW_STG.T_IP_X_IP,EDW_SOR_STG.T_IP_X_IP,DWH,252110001
251996001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_OPN_BAL_SOPHU,EDW_SOR.EDW_STG.TMP_OPN_BAL_SOPHU,EDW_SOR_STG.TMP_OPN_BAL_SOPHU,DWH,251996001
255067001,DWH,TCB_CAR_SRC_DBLINK.TCB_CAR_STG,CAR_SRC_DBLINK,TBL_CAR_C_GL_DAILY,TCB_CAR_SRC_DBLINK.TCB_CAR_STG.TBL_CAR_C_GL_DAILY,CAR_SRC_DBLINK.TBL_CAR_C_GL_DAILY,TCB_CAR_TRG.TCB_CAR_STG,CAR_EDW_CAR_STG,T_CAR_ETL_MA_GL_DAILY,TCB_CAR_TRG.TCB_CAR_STG.T_CAR_ETL_MA_GL_DAILY,CAR_EDW_CAR_STG.T_CAR_ETL_MA_GL_DAILY,DWH,255067001
257287001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_SECTOR,EDW_SOR.DWH_STAGING.I$_SECTOR,EDW_DWH_STG.I$_SECTOR,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257287001
252226001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,EXG_RATE,EDW_SOR.EDW_SOR.EXG_RATE,EDW_SOR.EXG_RATE,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_FTP_SMY_MA,EDW_SOR.EDW_STG.T_DMT_FTP_SMY_MA,EDW_SOR_STG.T_DMT_FTP_SMY_MA,DWH,252226001
254226001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CURRENCIES,EDW_SOR.DWH.KDR_CURRENCIES,EDW_DWH.KDR_CURRENCIES,EDW_SOR.TCB_CAR,TCB_CAR,STG_EXG_RATE,EDW_SOR.TCB_CAR.STG_EXG_RATE,TCB_CAR.STG_EXG_RATE,DWH,254226001
253344001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_CL,EDW_SOR.EDW_SOR.AR_X_CL,EDW_SOR.AR_X_CL,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_PCA_MAPP_PD,EDW_SOR.EDW_STG.TMP_PCA_MAPP_PD,EDW_SOR_STG.TMP_PCA_MAPP_PD,DWH,253344001
1821001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,FNC_MKT_IMT,EDW_SOR.EDW_SOR.FNC_MKT_IMT,EDW_SOR.FNC_MKT_IMT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_FNC_FTP_CNTR_DIM,EDW_SOR.EDW_STG.T_DMT_FNC_FTP_CNTR_DIM,EDW_SOR_STG.T_DMT_FNC_FTP_CNTR_DIM,DWH,1821001
256257001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_SALES_PERSON_DIM,EDW_SOR.EDW_DMT.PFS_SALES_PERSON_DIM,EDW_DMT.PFS_SALES_PERSON_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_BC_SMY_DLY,EDW_SOR.EDW_STG.T_PFS_BC_SMY_DLY,EDW_SOR_STG.T_PFS_BC_SMY_DLY,DWH,256257001
257472001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD_UP,EDW_SOR.EDW_STG.T_LD_PD_UP,EDW_SOR_STG.T_LD_PD_UP,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RATE,EDW_SOR.EDW_SOR.AR_X_RATE,EDW_SOR.AR_X_RATE,DWH,257472001
593001,DWH,EDW_SOR.DWH,EDW_DWH,AZ_PRODUCT_PARAMETER,EDW_SOR.DWH.AZ_PRODUCT_PARAMETER,EDW_DWH.AZ_PRODUCT_PARAMETER,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RATE,EDW_SOR.EDW_SOR.AR_X_RATE,EDW_SOR.AR_X_RATE,DWH,593001
256035001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_MM_MONEY_MARKET,EDW_SOR.DWH_STAGING.I$_MM_MONEY_MARKET,EDW_DWH_STG.I$_MM_MONEY_MARKET,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MM,EDW_SOR.EDW_STG.T_MM,EDW_SOR_STG.T_MM,DWH,256035001
256675001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_REPODEALS,EDW_SOR.DWH.KDR_REPODEALS,EDW_DWH.KDR_REPODEALS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FMI_X_FMI,EDW_SOR.EDW_STG.T_FMI_X_FMI,EDW_SOR_STG.T_FMI_X_FMI,DWH,256675001
255445001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_SALES_PERSON_DIM,EDW_SOR.EDW_DMT.PFS_SALES_PERSON_DIM,EDW_DMT.PFS_SALES_PERSON_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_LD_SRC_T24_L1,EDW_SOR.EDW_STG.T_TBL_LD_SRC_T24_L1,EDW_SOR_STG.T_TBL_LD_SRC_T24_L1,DWH,255445001
251001001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_PD_PAYMENT_DUE,EDW_SOR.DWH_STAGING.T_PD_PAYMENT_DUE,EDW_DWH_STG.T_PD_PAYMENT_DUE,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PD_PD_24,EDW_SOR.EDW_STG.T_PD_PD_24,EDW_SOR_STG.T_PD_PD_24,DWH,251001001
252123001,DWH,EDW_SOR.DWH,EDW_DWH,CUSTOMER,EDW_SOR.DWH.CUSTOMER,EDW_DWH.CUSTOMER,EDW_SOR.EDW_DMT,EDW_DMT,RPT_MGR_BANNO,EDW_SOR.EDW_DMT.RPT_MGR_BANNO,EDW_DMT.RPT_MGR_BANNO,DWH,252123001
6854007,ODS,KONDOR.ktpplus.dbo,KONDOR_KTPPLUS,ValidationStatus,KONDOR.ktpplus.dbo.ValidationStatus,KONDOR_KTPPLUS.ValidationStatus,DWH.DWH,DWH_DWH,KDR_VALIDATIONSTATUS,DWH.DWH.KDR_VALIDATIONSTATUS,DWH_DWH.KDR_VALIDATIONSTATUS,ODS,6854007
3832007,ODS,CLIMS.TBCMS,CLIMS,CMS_PROPERTY_IDX_ITEM,CLIMS.TBCMS.CMS_PROPERTY_IDX_ITEM,CLIMS.CMS_PROPERTY_IDX_ITEM,DWH.DWH,DWH_DWH,CLIMS_CMS_PROPERTY_IDX_ITEM,DWH.DWH.CLIMS_CMS_PROPERTY_IDX_ITEM,DWH_DWH.CLIMS_CMS_PROPERTY_IDX_ITEM,ODS,3832007
3782007,ODS,CLIMS.TBCMS,CLIMS,SCI_LE_REL,CLIMS.TBCMS.SCI_LE_REL,CLIMS.SCI_LE_REL,DWH.DWH,DWH_DWH,CLIMS_SCI_LE_REL,DWH.DWH.CLIMS_SCI_LE_REL,DWH_DWH.CLIMS_SCI_LE_REL,ODS,3782007
6180007,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CT_CATEGORY_TCB,DWH_STG.DWH_STAGING.T_CT_CATEGORY_TCB,DWH_STAGING_LOGICAL.T_CT_CATEGORY_TCB,DWH.DWH,DWH_LOGICAL,CT_CATEGORY_TCB,DWH.DWH.CT_CATEGORY_TCB,DWH_LOGICAL.CT_CATEGORY_TCB,ODS,6180007
254658007,ODS,CMS_TWA.DWHTWA,CMS_TWA,CARDGROUPITEM,CMS_TWA.DWHTWA.CARDGROUPITEM,CMS_TWA.CARDGROUPITEM,DWH.DWH,TCB_CMS,CMS_CARDGROUPITEM,DWH.DWH.CMS_CARDGROUPITEM,TCB_CMS.CMS_CARDGROUPITEM,ODS,254658007
3908007,ODS,GSM.GSMWeb.dbo,GSM,LEAD,GSM.GSMWeb.dbo.LEAD,GSM.LEAD,DWH.DWH,DWH_LOGICAL,GSM_LEAD,DWH.DWH.GSM_LEAD,DWH_LOGICAL.GSM_LEAD,ODS,3908007
3910007,ODS,GSM.GSMWeb.dbo,GSM,LEADASSIGN,GSM.GSMWeb.dbo.LEADASSIGN,GSM.LEADASSIGN,DWH.DWH,DWH_LOGICAL,GSM_LEADASSIGN,DWH.DWH.GSM_LEADASSIGN,DWH_LOGICAL.GSM_LEADASSIGN,ODS,3910007
255919007,ODS,DWH.DWH_STAGING,DWH_STG,TMP_MPLUS_ROA_SAVING_INC,DWH.DWH_STAGING.TMP_MPLUS_ROA_SAVING_INC,DWH_STG.TMP_MPLUS_ROA_SAVING_INC,DWH.DWH,DWH_DWH,MPLUS_ROA_SAVING_INC,DWH.DWH.MPLUS_ROA_SAVING_INC,DWH_DWH.MPLUS_ROA_SAVING_INC,ODS,255919007
1728002,OGG,iGTS_DWH.DWH_STAGING,iGTS_DWH_STAGING,TBL_TB_CUSTOMER_TSD,iGTS_DWH.DWH_STAGING.TBL_TB_CUSTOMER_TSD,iGTS_DWH_STAGING.TBL_TB_CUSTOMER_TSD,T24_REP.T24REP,T24_REP,CIM_CUST_ACCT_REP,T24_REP.T24REP.CIM_CUST_ACCT_REP,T24_REP.CIM_CUST_ACCT_REP,OGG,1728002
54001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_LIMIT_REFERENCE,EDW_SOR.DWH_STAGING.I$_LIMIT_REFERENCE,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,DWH,54001
810001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_EB_SYS_SMY_UP,EDW_SOR.EDW_STG.T_EB_SYS_SMY_UP,EDW_SOR_STG.T_EB_SYS_SMY_UP,EDW_SOR.EDW_SOR,EDW_SOR,AU,EDW_SOR.EDW_SOR.AU,EDW_SOR.AU,DWH,810001
2115001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LMM_ACC_BAL_UP,EDW_SOR.EDW_STG.T_LMM_ACC_BAL_UP,EDW_SOR_STG.T_LMM_ACC_BAL_UP,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM_SHD,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM_SHD,EDW_SOR.AR_AVY_SHD_ITM_SHD,DWH,2115001
251058001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,AR_X_RI,EDW_SOR.EDW_SOR.AR_X_RI,TT31_SRC_SOR.AR_X_RI,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_TRADE_FIN_INFO,DWH.TCB_DWH_VAS.R_TT31_MD_TRADE_FIN_INFO,TT31_STG.R_TT31_MD_TRADE_FIN_INFO,DWH,251058001
3943001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,AR,EDW_SOR.EDW_SOR.AR,TT31_SRC_SOR.AR,EDW_SOR.DWH_STAGING,TT31_SRC_DWH_STAGING,TMP_TT31_MD_CASA_INFO,EDW_SOR.DWH_STAGING.TMP_TT31_MD_CASA_INFO,TT31_SRC_DWH_STAGING.TMP_TT31_MD_CASA_INFO,DWH,3943001
77001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_COPHIEU,EDW_SOR.DWH_STAGING.T_COPHIEU,EDW_DWH_STG.T_COPHIEU,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CLT,EDW_SOR.EDW_STG.T_CLT,EDW_SOR_STG.T_CLT,DWH,77001
348001,DWH,EDW_SOR.DWH,EDW_DWH,USERTBL,EDW_SOR.DWH.USERTBL,EDW_DWH.USERTBL,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TL_ID,EDW_SOR.EDW_STG.T_TL_ID,EDW_SOR_STG.T_TL_ID,DWH,348001
251448001,DWH,DWH.TCB_DWH_VAS,TT31_STG,R_TT35_MD_TRADE_FIN_INFO,DWH.TCB_DWH_VAS.R_TT35_MD_TRADE_FIN_INFO,TT31_STG.R_TT35_MD_TRADE_FIN_INFO,TT35_TRG.TT11_TCB.dbo,TT35_TRG,TCB_MD_TRADE_FIN_INFO,TT35_TRG.TT11_TCB.dbo.TCB_MD_TRADE_FIN_INFO,TT35_TRG.TCB_MD_TRADE_FIN_INFO,DWH,251448001
252356001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_CITAD_CODE_TCB,EDW_SOR.DWH_STAGING.T_CITAD_CODE_TCB,EDW_DWH_STG.T_CITAD_CODE_TCB,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FT_UP,EDW_SOR.EDW_STG.T_FT_UP,EDW_SOR_STG.T_FT_UP,DWH,252356001
