target,source,ID
EDW_DMT.CNL_DIM,EDW_SOR.EMPE,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.CNL_DIM,EDW_SOR.CV,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.CCY_DIM,EDW_SOR_STG.T_EXG_RATE_DAY,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.CCY_DIM,EDW_SOR.CCY,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.AR_POLC_DIM,EDW_SOR.CV,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.AR_FIN_ST_DIM,EDW_SOR.CV,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.Z_T_DMT_AR_LMT,EDW_SOR_STG.T_EXG_RATE_DAY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.Z_T_DMT_AR_LMT,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_KDR_CPTY_T24_CUST_FOLDER,EDW_DWH.KDR_CPTY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_KDR_CPTY_T24_CUST_FOLDER,EDW_DWH.KDR_TCB_CPTY_T24CUST,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_RM_SALE,EDW_ADM.RM_SALE,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_KDR_CPTY,EDW_DWH.KDR_CPTY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_KDR_CPTY,EDW_DWH.KDR_FOLDERS,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_USRTBL_UP,EDW_DWH_STG.I$_USERTBL,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_PI_UP,EDW_DWH_STG.I$_PERIODIC_INTEREST,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_PIT_UP,EDW_DWH_STG.I$_PERIODIC_INTEREST_TCB,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.ECO_SCTR_DIM,EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_EXG_RATE_DAY,EDW_SOR.EXG_RATE_HIST,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_EXG_RATE_DAY,EDW_SOR.EXG_RATE,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_EXG_RATE_DAY,EDW_SOR.CV,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_DMT_CST_ELC_ADR,EDW_SOR.ELC_ADR,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_DMT_CST_ELC_ADR,EDW_SOR.IP_X_LO,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_DMT_CST_ELC_ADR,EDW_SOR.CV,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.ELC_DLV_DVC,EDW_SOR_STG.EXT_ATM_LIST,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.ELC_DLV_DVC,EDW_SOR_STG.EXT_POS_LIST,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.ELC_DLV_DVC,EDW_DWH.ECM_LIST_ATM,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.CCY,EDW_DWH_STG.I$_COUNTRY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.CCY,EDW_DWH_STG.I$_CURRENCY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_ADM.TBL_ECO_SCTR_HIER,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.EXG_RATE_HIST,EDW_SOR_STG.T_CCY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.EXG_RATE,EDW_DWH_STG.I$_CURRENCY,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.ELC_ADR,EDW_SOR_STG.T_CUS_UP,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.IP_X_LO,EDW_SOR_STG.T_CMS_CLIENTPERSONE,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.IP_X_LO,EDW_DWH.CMS_CLIENTPERSONE,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.IP_X_LO,EDW_SOR_STG.T_CMS_CLIENT,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR.IP_X_LO,EDW_SOR_STG.T_CUS_UP,EDW_DMT.PFS_AR_FCT_DLY
EDW_SOR_STG.T_CCY,EDW_DWH_STG.I$_CURRENCY,EDW_DMT.PFS_AR_FCT_DLY
EDW_DMT.AR_DIM,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_RATE,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_AR_X_PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.ALCT_CNTR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.ALCT_CNTR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.ALCT_CNTR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_RATE,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_RATE,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_PD,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.ALCT_CNTR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.ALCT_CNTR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_RATE,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR_STG.T_DMT_AR_2,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR_X_IP,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_DMT.AR_DIM,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_SOR.PD,EDW_DWH_STG.I$_PRODUCT_TCB,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_MD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_MM,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_LD_PD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_AZ_AC,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_PD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_ICRD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_LMT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_LC,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_AC_AZ,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.AR_DIM
EDW_SOR.AR_X_PD,EDW_SOR_STG.T_CLTR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.AR_X_AR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.EMPE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.AR_X_RATE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.AR_X_IP,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.INT_RATE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.CR_FCY_AR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DMT_AR_2,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CUS,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_DEALER_DESK,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_CLEARINGMODES,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_IDENTITY,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_CARD,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.LOS_USERS,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.CMS_IDENTITY,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CO_DVBAOVE_TCB,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_DEP_DAO,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_USERS,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_BRANCHES,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_TL_ID,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_EX_USER,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_CLIENTPERSONE,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_LD_INVESTOR,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_THIRDPARTY,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_COMPANY,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.RE_ID_NHANSU_TCB,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_CPTY,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_USERTBL,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.CUSTOMER,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CMS_CLERK,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.T_COM_TCB,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CO_DVBAOHIEM_TCB,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.LOS_HISTORIC,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_COPHIEU,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH.KDR_BROKERS,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CONGTYDINHGIA_TCB,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.TMP_LOS_MAINAPP_IP2,EDW_DMT.AR_DIM
EDW_SOR.IP,EDW_SOR_STG.TMP_LOS_MAINAPP_IP,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_LD_PD,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_LC,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_ICRD,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_LMT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.MBB_CUSTOMERS_IDEN,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_KDR_LIMIT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.ECM_LC_TRANS_DETAILS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_AC_AZ,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_MM,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_AZ_AC,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_MD,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_CONTRACT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.ECM_LIST_PROCESS_RESULT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.ECM_LC_TRANSACTIONS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_CMS_CONTRACT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_ACI_EXCEPTION_AR,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_CONTRACTTYPEPARAMETERS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_KDR_ACCT_SMY,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_CMS_CARD,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_PD,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_AR,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_CONTRACTPARAMETERS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_ACCT_CLS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_KDR_SETTLEMENTLIMIT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.KDR_REPODEALS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_CCB,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_CARDCNS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_CONTRACTSTATEHISTORY,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH.CMS_UP_1_CONTRACT,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_SOR_STG.T_CLTR,EDW_DMT.AR_DIM
EDW_SOR.AR,EDW_DWH_STG.I$_MBB_CUSTOMERS_IDEN_TSD,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_CUSTOMER_STATUS,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_RESPCODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.LD_TTNPP,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_INDUSTRY,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.INDUSTRY_GSO_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_PORTFOLIOS,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_PRODUCT_TYPES_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCEENTRY,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_DANGKY_CV_TYPE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_CHARTOFACCOUNT,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.ECM_LIST_ATM,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_RE_TXN_CODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_TRANSACTION_CODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_FOLDERS,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECRD_STAT,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECARDSIGN,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_FLOATINGRATES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTSTATEREFERENCE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_ACCOUNTINGGROUP,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LOAICP,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICESVALUES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CERTIFICATE_TYPE_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GD_POLICY_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RE_INDUSTRY_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_SECTOR,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANCODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CARD_TYPE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.LOS_DYNAMICCOMBO,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTTYPE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBFIELDST,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_RKNET_INSTRUMENT,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_PTQLTSDB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB_DETAIL,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANREASON,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_TYPES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_BRANCHES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_TYPEOFINSTR,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_LD_PROGRAM,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_TRANGTHAI,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_FUTURES,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_MARKETST,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_TXN_TYPE_CONDITION,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_COLLATERAL_CODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_DIC_RESPCODE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PHONGTOA_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CATEGORY_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.EB_LOANS_PURPOSE_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.TD_KVRRTYPE,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH.KDR_PAYMENTCLASS,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_TRANSFER_CODE_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PURPOSE_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CATEGORY,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RELATION,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GROUP_ACC_TCB,EDW_DMT.AR_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_COMMISSION_TYPE,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_DWH.AZ_PRODUCT_PARAMETER,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_LMT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_DWH.CMS_CONTRACTINTEREST,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_MM_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_CMS_CONTRACTPARAMETERS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AR_RATE_RSLT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AZ_AC,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_LD_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_DWH_STG.I$_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_MM,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AZ_ACCOUNT_EB_PARAM,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_DWH_STG.I$_CMS_CONTRACTINTEREST,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AC_GRP_CR_INT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AC_CR_INT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_PD_PD_UP_RATE,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_EB_PARAMETER_TCB,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AC_DR_INT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_RATE,EDW_SOR_STG.T_AC_GRP_DR_INT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR_X_PD,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR_X_PD,EDW_SOR.AR_X_PD,EDW_DMT.AR_DIM
EDW_SOR.ALCT_CNTR,EDW_SOR_STG.T_DEP_DAO,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_DWH.MBB_CUSTOMERS_IDEN,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_CHANGE_SKT_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_DWH.ECM_LC_TRANSACTIONS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_AZ_AC_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_AC_AZ_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_CLTR_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_ICRD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_LD_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_MD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_LD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_LC_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_CMS_CARD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_DWH.LD_LOANS_AND_DEPOSITS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_LMT_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_MM_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_DWH_STG.I$_MBB_CUSTOMERS_IDEN_TSD,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_COMPANY,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_SOR_STG.T_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_IP,EDW_DWH.MM_MONEY_MARKET_TSD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MD,EDW_DWH_STG.T_MD_DEAL,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MD,EDW_DWH_STG.T_RATE493_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MD,EDW_DWH_STG.I$_MD_DEAL,EDW_DMT.AR_DIM
